,session_key,date_start,driver_number,i1_speed,i2_speed,st_speed,lap_duration,duration_sector_1,duration_sector_2,duration_sector_3,lap_number
1791,9141,2023-07-30 14:08,16,299.0,193.0,308.0,111.267,32.329,48.694,30.244,35
1792,9141,2023-07-30 14:10,16,303.0,196.0,,111.143,32.297,48.679,30.167,36
1793,9141,2023-07-30 14:11,16,300.0,194.0,,111.298,32.134,48.832,30.332,37
1794,9141,2023-07-30 14:13,16,310.0,190.0,307.0,111.312,32.16,49.004,30.148,38
1795,9141,2023-07-30 14:15,16,302.0,195.0,309.0,110.919,32.149,48.634,30.136,39
1796,9141,2023-07-30 14:17,16,291.0,191.0,308.0,111.833,32.299,49.136,30.398,40
1797,9141,2023-07-30 14:19,16,297.0,190.0,309.0,112.252,32.216,49.615,30.421,41
1798,9141,2023-07-30 14:21,16,310.0,186.0,,111.419,32.318,48.877,30.224,42
1799,9141,2023-07-30 14:23,16,312.0,193.0,,112.442,32.162,49.875,30.405,43
1800,9141,2023-07-30 14:24,16,307.0,192.0,307.0,113.706,32.56,50.379,30.767,44
1910,9149,,16,270.0,268.0,204.0,,,29.565,38.556,1
1911,9149,2023-08-27 13:04,16,260.0,264.0,,118.969,62.095,30.229,26.645,2
1912,9149,2023-08-27 13:06,16,214.0,266.0,250.0,90.281,30.696,31.595,27.99,3
1913,9149,2023-08-27 13:08,16,276.0,266.0,,85.852,29.466,30.102,26.284,4
1914,9149,2023-08-27 13:09,16,282.0,265.0,276.0,84.975,29.027,29.768,26.18,5
1915,9149,2023-08-27 13:11,16,,259.0,262.0,85.657,28.737,30.222,26.698,6
1916,9149,2023-08-27 13:12,16,284.0,266.0,258.0,84.818,28.481,30.169,26.168,7
1917,9149,2023-08-27 13:13,16,283.0,264.0,266.0,85.064,28.484,30.491,26.089,8
1918,9149,2023-08-27 13:15,16,284.0,263.0,205.0,87.458,30.152,31.05,26.256,9
1919,9149,2023-08-27 13:16,16,283.0,264.0,259.0,86.256,28.906,31.319,26.031,10
1920,9149,2023-08-27 13:18,16,281.0,263.0,257.0,90.892,29.513,31.415,29.964,11
1921,9149,2023-08-27 13:19,16,286.0,267.0,,107.2,54.699,28.615,23.886,12
1922,9149,2023-08-27 13:21,16,287.0,267.0,291.0,78.149,26.872,27.826,23.451,13
1923,9149,2023-08-27 13:22,16,,268.0,301.0,77.837,26.627,27.586,23.624,14
1924,9149,2023-08-27 13:24,16,,268.0,299.0,77.621,26.667,27.597,23.357,15
1925,9149,2023-08-27 13:25,16,288.0,251.0,303.0,97.308,26.346,35.45,35.512,16
1926,9149,2023-08-27 13:27,16,251.0,178.0,200.0,113.845,39.328,37.079,37.438,17
1927,9149,2023-08-27 13:29,16,264.0,224.0,262.0,106.782,31.794,41.259,33.729,18
1928,9149,2023-08-27 13:30,16,235.0,220.0,191.0,123.019,44.244,48.027,30.748,19
1929,9149,2023-08-27 13:32,16,248.0,211.0,268.0,114.136,35.596,46.5,32.04,20
1930,9149,2023-08-27 13:34,16,198.0,185.0,231.0,117.665,36.485,42.181,38.999,21
1931,9149,2023-08-27 13:36,16,289.0,269.0,261.0,79.372,27.819,27.857,23.696,22
1932,9149,2023-08-27 13:38,16,291.0,270.0,292.0,78.267,26.904,27.924,23.439,23
1933,9149,2023-08-27 13:39,16,,278.0,283.0,77.769,26.694,27.87,23.205,24
1934,9149,2023-08-27 13:40,16,,279.0,298.0,77.863,26.665,27.816,23.382,25
1935,9149,2023-08-27 13:41,16,281.0,278.0,304.0,79.046,27.662,28.065,23.319,26
1936,9149,2023-08-27 13:43,16,290.0,268.0,296.0,77.558,26.636,27.687,23.235,27
1937,9149,2023-08-27 13:44,16,289.0,269.0,310.0,77.431,26.642,27.646,23.143,28
1938,9149,2023-08-27 13:45,16,288.0,269.0,302.0,77.418,26.647,27.708,23.063,29
1939,9149,2023-08-27 13:47,16,289.0,270.0,309.0,78.574,27.481,27.92,23.173,30
1940,9149,2023-08-27 13:48,16,290.0,268.0,301.0,77.561,26.591,27.902,23.068,31
1941,9149,2023-08-27 13:49,16,,268.0,303.0,77.432,26.583,27.853,22.996,32
1942,9149,2023-08-27 13:51,16,,269.0,301.0,77.277,26.486,27.704,23.087,33
1943,9149,2023-08-27 13:52,16,,267.0,303.0,77.662,26.78,27.824,23.058,34
1944,9149,2023-08-27 13:53,16,288.0,277.0,302.0,78.035,26.908,27.91,23.217,35
1945,9149,2023-08-27 13:54,16,290.0,269.0,316.0,77.936,26.793,27.967,23.176,36
1946,9149,2023-08-27 13:56,16,289.0,267.0,302.0,77.454,26.582,27.753,23.119,37
1947,9149,2023-08-27 13:57,16,291.0,269.0,306.0,78.473,26.886,28.166,23.421,38
1948,9149,2023-08-27 13:58,16,290.0,267.0,301.0,77.874,26.763,27.87,23.241,39
1949,9149,2023-08-27 14:00,16,289.0,269.0,305.0,78.096,26.459,27.833,23.804,40
1950,9149,2023-08-27 14:01,16,,278.0,310.0,83.662,26.905,28.271,28.486,41
2040,9157,,16,322.0,306.0,280.0,,,29.908,28.623,1
2041,9157,2023-09-03 13:24,16,309.0,307.0,312.0,86.312,28.155,29.728,28.429,2
2042,9157,2023-09-03 13:26,16,322.0,326.0,315.0,85.719,27.933,29.256,28.53,3
2043,9157,2023-09-03 13:27,16,309.0,323.0,316.0,86.025,28.073,29.438,28.514,4
2044,9157,2023-09-03 13:29,16,,322.0,327.0,86.266,28.042,29.611,28.613,5
2045,9157,2023-09-03 13:30,16,311.0,324.0,315.0,86.483,28.204,29.712,28.567,6
2046,9157,2023-09-03 13:32,16,309.0,323.0,329.0,86.473,28.13,29.768,28.575,7
2047,9157,2023-09-03 13:33,16,312.0,324.0,327.0,85.972,28.002,29.51,28.46,8
2048,9157,2023-09-03 13:34,16,311.0,324.0,330.0,86.678,28.037,29.789,28.852,9
2049,9157,2023-09-03 13:36,16,310.0,323.0,326.0,86.787,28.308,29.817,28.662,10
2050,9157,2023-09-03 13:37,16,,322.0,315.0,86.838,28.279,29.772,28.787,11
2051,9157,2023-09-03 13:39,16,311.0,314.0,319.0,86.694,28.237,29.915,28.542,12
2052,9157,2023-09-03 13:40,16,315.0,317.0,320.0,86.557,28.136,29.853,28.568,13
2053,9157,2023-09-03 13:42,16,310.0,312.0,317.0,86.94,28.276,30.041,28.623,14
2054,9157,2023-09-03 13:43,16,315.0,328.0,320.0,87.314,28.401,30.047,28.866,15
2055,9157,2023-09-03 13:45,16,325.0,325.0,334.0,87.155,28.242,30.148,28.765,16
2056,9157,2023-09-03 13:46,16,316.0,324.0,330.0,87.67,28.308,30.329,29.033,17
2057,9157,2023-09-03 13:47,16,315.0,322.0,322.0,87.498,28.199,30.37,28.929,18
2058,9157,2023-09-03 13:49,16,312.0,322.0,327.0,87.702,28.304,30.386,29.012,19
2059,9157,2023-09-03 13:50,16,,311.0,,91.155,28.176,30.071,32.908,20
2060,9157,2023-09-03 13:52,16,328.0,321.0,285.0,105.842,47.538,29.973,28.331,21
2061,9157,2023-09-03 13:54,16,311.0,320.0,341.0,85.742,28.116,29.46,28.166,22
2062,9157,2023-09-03 13:55,16,312.0,320.0,316.0,85.807,27.984,29.553,28.27,23
2063,9157,2023-09-03 13:57,16,311.0,321.0,329.0,85.933,27.945,29.668,28.32,24
2064,9157,2023-09-03 13:58,16,,321.0,347.0,86.061,27.93,29.72,28.411,25
2065,9157,2023-09-03 13:59,16,312.0,321.0,346.0,85.763,28.034,29.494,28.235,26
2066,9157,2023-09-03 14:01,16,,326.0,329.0,86.234,28.016,29.562,28.656,27
2067,9157,2023-09-03 14:02,16,310.0,321.0,328.0,85.663,28.012,29.486,28.165,28
2068,9157,2023-09-03 14:04,16,312.0,320.0,324.0,85.814,28.146,29.642,28.026,29
2069,9157,2023-09-03 14:05,16,311.0,319.0,342.0,85.782,28.142,29.568,28.072,30
2070,9157,2023-09-03 14:07,16,313.0,308.0,332.0,86.496,28.063,30.061,28.372,31
2071,9157,2023-09-03 14:08,16,,322.0,313.0,86.869,28.786,29.915,28.168,32
2072,9157,2023-09-03 14:09,16,315.0,323.0,322.0,85.962,28.143,29.653,28.166,33
2073,9157,2023-09-03 14:11,16,314.0,323.0,324.0,85.851,28.13,29.667,28.054,34
2074,9157,2023-09-03 14:12,16,313.0,334.0,327.0,85.85,28.17,29.626,28.054,35
2075,9157,2023-09-03 14:14,16,314.0,323.0,330.0,85.631,27.916,29.701,28.014,36
2076,9157,2023-09-03 14:15,16,315.0,331.0,331.0,85.671,27.902,29.633,28.136,37
2077,9157,2023-09-03 14:17,16,328.0,324.0,332.0,85.58,27.994,29.492,28.094,38
2078,9157,2023-09-03 14:18,16,315.0,335.0,,85.629,27.997,29.531,28.101,39
2079,9157,2023-09-03 14:19,16,,339.0,334.0,85.728,27.941,29.673,28.114,40
2080,9157,2023-09-03 14:21,16,313.0,329.0,330.0,86.511,28.014,30.072,28.425,41
2081,9157,2023-09-03 14:22,16,314.0,330.0,,86.448,28.005,30.118,28.325,42
2082,9157,2023-09-03 14:24,16,328.0,342.0,333.0,86.597,28.224,30.135,28.238,43
2083,9157,2023-09-03 14:25,16,314.0,329.0,,86.586,28.282,29.969,28.335,44
2084,9157,2023-09-03 14:27,16,315.0,328.0,332.0,86.321,28.007,30.103,28.211,45
2085,9157,2023-09-03 14:28,16,333.0,326.0,333.0,86.58,27.912,30.545,28.123,46
2086,9157,2023-09-03 14:30,16,324.0,322.0,338.0,87.371,28.486,30.781,28.104,47
2087,9157,2023-09-03 14:31,16,315.0,323.0,,86.828,28.441,30.154,28.233,48
2088,9157,2023-09-03 14:32,16,,323.0,346.0,86.633,28.284,30.207,28.142,49
2089,9157,2023-09-03 14:34,16,311.0,323.0,354.0,86.961,28.367,30.573,28.021,50
2090,9157,2023-09-03 14:35,16,317.0,,352.0,86.783,28.122,30.349,28.312,51
2091,9157,2023-09-03 14:43,16,,320.0,,,,,,52
2190,9165,,16,271.0,257.0,200.0,,,43.537,28.867,1
2191,9165,2023-09-17 12:05,16,277.0,257.0,276.0,101.338,29.385,43.571,28.382,2
2192,9165,2023-09-17 12:07,16,287.0,260.0,282.0,100.752,29.579,42.975,28.198,3
2193,9165,2023-09-17 12:08,16,286.0,259.0,280.0,100.661,29.427,43.118,28.116,4
2194,9165,2023-09-17 12:10,16,284.0,260.0,282.0,100.328,29.405,42.79,28.133,5
2195,9165,2023-09-17 12:12,16,288.0,267.0,286.0,100.165,29.169,42.939,28.057,6
2196,9165,2023-09-17 12:13,16,293.0,266.0,279.0,100.279,29.182,42.856,28.241,7
2197,9165,2023-09-17 12:15,16,287.0,256.0,276.0,100.396,29.261,43.053,28.082,8
2198,9165,2023-09-17 12:17,16,297.0,265.0,288.0,99.646,29.019,42.647,27.98,9
2199,9165,2023-09-17 12:18,16,290.0,255.0,,100.79,29.327,43.219,28.244,10
2200,9165,2023-09-17 12:20,16,281.0,256.0,277.0,100.403,29.416,42.914,28.073,11
2201,9165,2023-09-17 12:22,16,286.0,257.0,279.0,100.392,29.412,42.933,28.047,12
2202,9165,2023-09-17 12:23,16,,258.0,,100.154,29.378,42.608,28.168,13
2203,9165,2023-09-17 12:25,16,276.0,258.0,,101.622,29.737,43.794,28.091,14
2204,9165,2023-09-17 12:27,16,287.0,258.0,280.0,99.613,29.184,42.57,27.859,15
2205,9165,2023-09-17 12:28,16,285.0,256.0,278.0,99.625,29.323,42.387,27.915,16
2206,9165,2023-09-17 12:30,16,287.0,258.0,279.0,99.8,29.24,42.617,27.943,17
2207,9165,2023-09-17 12:32,16,,258.0,280.0,99.613,29.146,42.417,28.05,18
2208,9165,2023-09-17 12:33,16,,259.0,279.0,100.236,29.177,42.503,28.556,19
2209,9165,2023-09-17 12:35,16,284.0,118.0,277.0,121.624,29.229,49.401,42.994,20
2210,9165,2023-09-17 12:37,16,93.0,190.0,,184.766,69.859,70.663,44.244,21
2211,9165,2023-09-17 12:40,16,236.0,194.0,205.0,147.929,45.337,60.22,42.372,22
2212,9165,2023-09-17 12:43,16,295.0,264.0,286.0,103.955,29.559,44.934,29.462,23
2213,9165,2023-09-17 12:44,16,293.0,258.0,283.0,102.668,29.994,44.294,28.38,24
2214,9165,2023-09-17 12:46,16,314.0,254.0,280.0,99.748,28.864,42.77,28.114,25
2215,9165,2023-09-17 12:48,16,293.0,262.0,283.0,99.892,29.148,42.809,27.935,26
2216,9165,2023-09-17 12:49,16,292.0,264.0,,99.899,29.015,42.773,28.111,27
2217,9165,2023-09-17 12:51,16,307.0,259.0,287.0,99.562,28.824,42.838,27.9,28
2218,9165,2023-09-17 12:53,16,289.0,256.0,279.0,99.683,29.066,42.62,27.997,29
2219,9165,2023-09-17 12:54,16,,260.0,280.0,99.208,28.99,42.379,27.839,30
2220,9165,2023-09-17 12:56,16,291.0,260.0,281.0,99.433,28.989,42.602,27.842,31
2221,9165,2023-09-17 12:58,16,,259.0,282.0,99.391,29.151,42.472,27.768,32
2222,9165,2023-09-17 12:59,16,,260.0,283.0,99.485,28.871,42.711,27.903,33
2223,9165,2023-09-17 13:01,16,290.0,260.0,282.0,99.518,28.996,42.726,27.796,34
2224,9165,2023-09-17 13:03,16,291.0,261.0,,99.747,29.038,42.818,27.891,35
2225,9165,2023-09-17 13:04,16,288.0,263.0,284.0,99.443,29.002,42.521,27.92,36
2226,9165,2023-09-17 13:06,16,289.0,262.0,281.0,99.639,28.973,42.785,27.881,37
2227,9165,2023-09-17 13:08,16,295.0,264.0,284.0,99.946,28.986,42.897,28.063,38
2228,9165,2023-09-17 13:09,16,293.0,262.0,,99.448,28.98,42.651,27.817,39
2229,9165,2023-09-17 13:11,16,291.0,261.0,282.0,99.557,28.918,42.57,28.069,40
2230,9165,2023-09-17 13:13,16,294.0,264.0,285.0,99.368,28.846,42.605,27.917,41
2231,9165,2023-09-17 13:14,16,293.0,263.0,,99.888,29.058,42.82,28.01,42
2232,9165,2023-09-17 13:16,16,292.0,261.0,282.0,99.996,29.018,42.891,28.087,43
2233,9165,2023-09-17 13:18,16,226.0,156.0,131.0,138.447,44.05,57.505,36.892,44
2234,9165,2023-09-17 13:20,16,194.0,263.0,125.0,120.846,41.815,51.247,27.784,45
2235,9165,2023-09-17 13:22,16,294.0,265.0,286.0,98.275,28.631,42.111,27.533,46
2236,9165,2023-09-17 13:24,16,295.0,266.0,287.0,98.403,28.714,42.182,27.507,47
2237,9165,2023-09-17 13:25,16,291.0,263.0,284.0,98.496,28.721,42.114,27.661,48
2238,9165,2023-09-17 13:27,16,293.0,265.0,286.0,98.453,28.699,42.139,27.615,49
2239,9165,2023-09-17 13:29,16,295.0,266.0,287.0,98.439,28.564,42.192,27.683,50
2240,9165,2023-09-17 13:30,16,294.0,266.0,,98.803,28.777,42.351,27.675,51
2241,9165,2023-09-17 13:32,16,296.0,266.0,288.0,98.848,28.68,42.417,27.751,52
2242,9165,2023-09-17 13:33,16,294.0,267.0,286.0,100.213,28.704,42.508,29.001,53
2243,9165,2023-09-17 13:35,16,298.0,266.0,299.0,101.831,29.18,44.211,28.44,54
2244,9165,2023-09-17 13:37,16,291.0,264.0,285.0,100.617,29.288,43.125,28.204,55
2245,9165,2023-09-17 13:39,16,289.0,262.0,282.0,100.298,29.131,43.093,28.074,56
2246,9165,2023-09-17 13:40,16,287.0,260.0,280.0,100.043,29.15,42.839,28.054,57
2247,9165,2023-09-17 13:42,16,,259.0,,100.222,29.122,42.979,28.121,58
2248,9165,2023-09-17 13:44,16,,261.0,,100.545,29.21,43.231,28.104,59
2249,9165,2023-09-17 13:45,16,286.0,261.0,,100.105,29.103,42.973,28.029,60
2250,9165,2023-09-17 13:47,16,287.0,261.0,,100.615,29.209,43.132,28.274,61
2251,9165,2023-09-17 13:49,16,,261.0,,100.946,29.131,43.503,28.312,62
2334,9173,,16,274.0,106.0,158.0,,,55.77,32.985,1
2335,9173,2023-09-24 05:06,16,171.0,180.0,161.0,162.85,63.233,67.904,31.713,2
2336,9173,2023-09-24 05:08,16,172.0,242.0,124.0,166.326,66.782,69.507,30.037,3
2337,9173,2023-09-24 05:11,16,228.0,84.0,75.0,171.405,57.96,66.148,47.297,4
2338,9173,2023-09-24 05:14,16,276.0,298.0,300.0,98.805,35.991,43.804,19.01,5
2339,9173,2023-09-24 05:16,16,275.0,298.0,299.0,98.924,35.945,43.957,19.022,6
2340,9173,2023-09-24 05:17,16,274.0,299.0,298.0,99.093,36.044,44.165,18.884,7
2341,9173,2023-09-24 05:19,16,272.0,298.0,299.0,99.086,35.928,44.195,18.963,8
2342,9173,2023-09-24 05:21,16,,298.0,299.0,99.083,35.969,44.07,19.044,9
2343,9173,2023-09-24 05:22,16,274.0,300.0,300.0,99.31,36.064,44.211,19.035,10
2344,9173,2023-09-24 05:24,16,275.0,299.0,300.0,99.562,36.147,44.282,19.133,11
2345,9173,2023-09-24 05:26,16,274.0,300.0,301.0,99.641,36.22,44.345,19.076,12
2346,9173,2023-09-24 05:27,16,277.0,300.0,302.0,99.375,36.03,44.27,19.075,13
2347,9173,2023-09-24 05:29,16,195.0,299.0,301.0,118.712,46.115,53.562,19.035,14
2348,9173,2023-09-24 05:31,16,276.0,299.0,300.0,99.479,36.19,44.23,19.059,15
2349,9173,2023-09-24 05:33,16,275.0,299.0,300.0,99.648,36.28,44.361,19.007,16
2350,9173,2023-09-24 05:34,16,274.0,298.0,301.0,101.825,36.214,44.207,21.404,17
2351,9173,2023-09-24 05:36,16,279.0,302.0,306.0,117.256,55.015,43.489,18.752,18
2352,9173,2023-09-24 05:38,16,274.0,299.0,299.0,98.574,35.625,43.894,19.055,19
2353,9173,2023-09-24 05:40,16,272.0,300.0,294.0,98.169,35.641,43.571,18.957,20
2354,9173,2023-09-24 05:41,16,274.0,298.0,295.0,98.166,35.519,43.668,18.979,21
2355,9173,2023-09-24 05:43,16,275.0,299.0,300.0,97.945,35.266,43.629,19.05,22
2356,9173,2023-09-24 05:44,16,,301.0,301.0,98.005,35.44,43.652,18.913,23
2357,9173,2023-09-24 05:46,16,276.0,300.0,298.0,97.88,35.357,43.593,18.93,24
2358,9173,2023-09-24 05:48,16,275.0,299.0,300.0,98.12,35.459,43.675,18.986,25
2359,9173,2023-09-24 05:49,16,,299.0,300.0,98.385,35.722,43.775,18.888,26
2360,9173,2023-09-24 05:51,16,,299.0,299.0,99.317,35.68,43.803,19.834,27
2361,9173,2023-09-24 05:53,16,277.0,299.0,302.0,98.586,35.73,43.85,19.006,28
2362,9173,2023-09-24 05:54,16,276.0,299.0,302.0,98.523,35.679,43.921,18.923,29
2363,9173,2023-09-24 05:56,16,275.0,299.0,302.0,98.476,35.761,43.745,18.97,30
2364,9173,2023-09-24 05:58,16,276.0,300.0,301.0,98.889,35.849,44.03,19.01,31
2365,9173,2023-09-24 05:59,16,,298.0,300.0,98.661,35.839,43.803,19.019,32
2366,9173,2023-09-24 06:01,16,,299.0,301.0,98.703,35.847,43.851,19.005,33
2367,9173,2023-09-24 06:02,16,277.0,299.0,299.0,101.129,35.85,44.014,21.265,34
2368,9173,2023-09-24 06:04,16,277.0,298.0,293.0,115.831,54.305,42.802,18.724,35
2369,9173,2023-09-24 06:06,16,275.0,300.0,298.0,96.781,34.861,43.094,18.826,36
2370,9173,2023-09-24 06:08,16,277.0,299.0,299.0,96.891,34.937,43.082,18.872,37
2371,9173,2023-09-24 06:09,16,279.0,301.0,300.0,96.493,34.794,43.003,18.696,38
2372,9173,2023-09-24 06:11,16,280.0,302.0,302.0,96.672,34.915,43.025,18.732,39
2373,9173,2023-09-24 06:13,16,279.0,301.0,302.0,96.362,34.761,42.921,18.68,40
2374,9173,2023-09-24 06:14,16,278.0,301.0,304.0,96.921,34.95,43.174,18.797,41
2375,9173,2023-09-24 06:16,16,277.0,303.0,306.0,97.355,35.38,43.314,18.661,42
2376,9173,2023-09-24 06:17,16,278.0,304.0,307.0,98.056,35.421,43.793,18.842,43
2377,9173,2023-09-24 06:19,16,,306.0,308.0,98.401,35.787,43.748,18.866,44
2378,9173,2023-09-24 06:21,16,273.0,299.0,292.0,97.234,35.038,43.349,18.847,45
2379,9173,2023-09-24 06:22,16,275.0,299.0,297.0,97.196,35.166,43.289,18.741,46
2380,9173,2023-09-24 06:24,16,276.0,299.0,299.0,97.34,35.205,43.337,18.798,47
2381,9173,2023-09-24 06:26,16,277.0,298.0,299.0,97.518,35.303,43.342,18.873,48
2382,9173,2023-09-24 06:27,16,278.0,298.0,299.0,97.608,35.199,43.583,18.826,49
2383,9173,2023-09-24 06:29,16,280.0,299.0,300.0,97.604,35.302,43.516,18.786,50
2384,9173,2023-09-24 06:30,16,279.0,299.0,300.0,97.563,35.346,43.414,18.803,51
2385,9173,2023-09-24 06:32,16,280.0,299.0,299.0,97.773,35.352,43.633,18.788,52
2386,9173,2023-09-24 06:34,16,,297.0,299.0,98.049,35.417,43.669,18.963,53
2469,9221,,16,222.0,282.0,246.0,,,31.149,45.982,1
2470,9221,2023-10-08 17:05,16,172.0,177.0,229.0,142.066,54.034,44.896,43.136,2
2471,9221,2023-10-08 17:07,16,112.0,133.0,134.0,147.138,58.47,44.443,44.225,3
2472,9221,2023-10-08 17:10,16,126.0,156.0,188.0,151.175,49.718,46.446,55.011,4
2473,9221,2023-10-08 17:12,16,227.0,283.0,308.0,91.447,33.825,30.552,27.07,5
2474,9221,2023-10-08 17:14,16,233.0,283.0,306.0,89.949,33.116,29.973,26.86,6
2475,9221,2023-10-08 17:15,16,228.0,282.0,300.0,90.125,33.188,30.059,26.878,7
2476,9221,2023-10-08 17:17,16,229.0,283.0,302.0,90.037,33.202,30.087,26.748,8
2477,9221,2023-10-08 17:18,16,226.0,282.0,321.0,89.942,32.959,30.17,26.813,9
2478,9221,2023-10-08 17:20,16,,282.0,300.0,89.927,33.134,30.098,26.695,10
2479,9221,2023-10-08 17:21,16,229.0,283.0,305.0,89.602,32.941,30.004,26.657,11
2480,9221,2023-10-08 17:23,16,225.0,281.0,297.0,93.651,33.234,29.855,30.562,12
2481,9221,2023-10-08 17:24,16,223.0,282.0,174.0,113.166,56.123,30.489,26.554,13
2482,9221,2023-10-08 17:26,16,233.0,282.0,329.0,89.362,32.742,30.056,26.564,14
2483,9221,2023-10-08 17:28,16,227.0,286.0,327.0,90.586,33.113,30.751,26.722,15
2484,9221,2023-10-08 17:29,16,228.0,282.0,322.0,90.016,32.78,30.422,26.814,16
2485,9221,2023-10-08 17:31,16,,281.0,,88.778,32.622,29.883,26.273,17
2486,9221,2023-10-08 17:32,16,217.0,281.0,309.0,89.989,33.548,30.122,26.319,18
2487,9221,2023-10-08 17:34,16,223.0,284.0,302.0,90.514,33.77,30.293,26.451,19
2488,9221,2023-10-08 17:35,16,225.0,282.0,299.0,89.665,33.061,30.131,26.473,20
2489,9221,2023-10-08 17:37,16,228.0,287.0,311.0,89.754,32.982,30.2,26.572,21
2490,9221,2023-10-08 17:38,16,,282.0,322.0,88.63,32.472,29.924,26.234,22
2491,9221,2023-10-08 17:40,16,230.0,282.0,302.0,88.649,32.739,29.8,26.11,23
2492,9221,2023-10-08 17:41,16,,283.0,301.0,88.55,32.75,29.674,26.126,24
2493,9221,2023-10-08 17:43,16,229.0,281.0,,93.572,32.708,30.718,30.146,25
2494,9221,2023-10-08 17:44,16,229.0,283.0,171.0,111.817,55.41,30.141,26.266,26
2495,9221,2023-10-08 17:46,16,235.0,282.0,306.0,88.149,32.492,29.505,26.152,27
2496,9221,2023-10-08 17:48,16,232.0,282.0,301.0,87.704,32.358,29.421,25.925,28
2497,9221,2023-10-08 17:49,16,233.0,285.0,303.0,87.484,32.368,29.4,25.716,29
2498,9221,2023-10-08 17:51,16,,286.0,325.0,87.649,32.413,29.569,25.667,30
2499,9221,2023-10-08 17:52,16,234.0,283.0,333.0,86.938,32.046,29.263,25.629,31
2500,9221,2023-10-08 17:53,16,236.0,284.0,303.0,87.349,32.258,29.378,25.713,32
2501,9221,2023-10-08 17:55,16,230.0,283.0,334.0,87.37,32.388,29.383,25.599,33
2502,9221,2023-10-08 17:56,16,233.0,283.0,301.0,87.122,32.305,29.291,25.526,34
2503,9221,2023-10-08 17:58,16,,282.0,,87.199,32.273,29.286,25.64,35
2504,9221,2023-10-08 17:59,16,234.0,282.0,299.0,87.005,32.25,29.185,25.57,36
2505,9221,2023-10-08 18:01,16,235.0,283.0,304.0,87.213,32.458,29.292,25.463,37
2506,9221,2023-10-08 18:02,16,233.0,282.0,301.0,86.831,32.1,29.249,25.482,38
2507,9221,2023-10-08 18:04,16,237.0,283.0,304.0,86.627,32.048,29.135,25.444,39
2508,9221,2023-10-08 18:05,16,234.0,283.0,302.0,86.513,32.051,29.081,25.381,40
2509,9221,2023-10-08 18:06,16,235.0,282.0,305.0,86.522,31.973,29.193,25.356,41
2510,9221,2023-10-08 18:08,16,236.0,283.0,303.0,86.547,31.959,29.226,25.362,42
2511,9221,2023-10-08 18:09,16,235.0,283.0,302.0,90.705,31.97,29.226,29.509,43
2512,9221,2023-10-08 18:11,16,236.0,282.0,176.0,109.019,53.908,29.348,25.763,44
2513,9221,2023-10-08 18:13,16,240.0,283.0,301.0,85.956,31.919,28.858,25.179,45
2514,9221,2023-10-08 18:14,16,238.0,283.0,300.0,86.003,31.862,28.938,25.203,46
2515,9221,2023-10-08 18:16,16,237.0,283.0,299.0,85.97,31.855,28.85,25.265,47
2516,9221,2023-10-08 18:17,16,238.0,283.0,297.0,86.005,31.871,28.914,25.22,48
2517,9221,2023-10-08 18:18,16,235.0,283.0,299.0,86.148,31.786,29.0,25.362,49
2518,9221,2023-10-08 18:20,16,240.0,284.0,304.0,85.944,31.86,28.766,25.318,50
2519,9221,2023-10-08 18:21,16,238.0,283.0,,86.115,31.954,28.913,25.248,51
2520,9221,2023-10-08 18:23,16,237.0,284.0,305.0,86.465,32.02,29.034,25.411,52
2521,9221,2023-10-08 18:24,16,238.0,284.0,304.0,86.668,32.014,29.203,25.451,53
2522,9221,2023-10-08 18:26,16,237.0,284.0,303.0,86.721,32.119,29.127,25.475,54
2523,9221,2023-10-08 18:27,16,239.0,284.0,306.0,85.813,31.677,29.105,25.031,55
2524,9221,2023-10-08 18:28,16,238.0,284.0,308.0,88.088,32.332,29.577,26.179,56
2525,9221,2023-10-08 18:30,16,244.0,284.0,306.0,84.992,31.409,28.749,24.834,57
2610,9213,,16,198.0,177.0,294.0,,,41.021,33.83,1
2611,9213,2023-10-22 19:05,16,209.0,176.0,286.0,102.619,27.841,40.849,33.929,2
2612,9213,2023-10-22 19:07,16,215.0,177.0,299.0,102.319,27.648,40.677,33.994,3
2613,9213,2023-10-22 19:08,16,209.0,180.0,296.0,102.538,27.693,40.817,34.028,4
2614,9213,2023-10-22 19:10,16,207.0,177.0,304.0,102.805,27.699,40.937,34.169,5
2615,9213,2023-10-22 19:12,16,208.0,176.0,301.0,103.612,27.838,41.624,34.15,6
2616,9213,2023-10-22 19:13,16,206.0,179.0,301.0,103.149,27.654,41.442,34.053,7
2617,9213,2023-10-22 19:15,16,204.0,179.0,299.0,103.163,27.752,41.157,34.254,8
2618,9213,2023-10-22 19:17,16,209.0,180.0,300.0,102.757,27.732,41.077,33.948,9
2619,9213,2023-10-22 19:19,16,208.0,179.0,298.0,103.03,27.537,41.335,34.158,10
2620,9213,2023-10-22 19:20,16,,170.0,306.0,104.45,27.666,42.221,34.563,11
2621,9213,2023-10-22 19:22,16,204.0,179.0,310.0,102.762,27.57,41.056,34.136,12
2622,9213,2023-10-22 19:24,16,205.0,181.0,296.0,102.762,27.477,41.532,33.753,13
2623,9213,2023-10-22 19:26,16,201.0,181.0,299.0,102.771,27.702,41.276,33.793,14
2624,9213,2023-10-22 19:27,16,206.0,182.0,299.0,102.831,27.773,41.218,33.84,15
2625,9213,2023-10-22 19:29,16,205.0,181.0,299.0,102.801,27.696,41.252,33.853,16
